workerid,pOChoice,pTChoice,primeTypeText,rt,responseType,WithBet,correctPChoices,responseChoice,WithCatN,responseChoiceText,responseTypeText,correctPOChoice,WithCat,primeType,BetCat,BetCatN,trial_type,goodPOChoice,WithBetN,correctPTChoice,primeStrength,primeStrengthText,goodPTChoice,language,enjoyment,gender,age,problems,comments,asses,fairprice,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
1,"""0""","""0""","""NUM4""",6276,1,"""within""",true,"""1""",1,"""better""","""NUM4""",true,"""NUM4""",1,"""NUM4NUM4""",36,"""response""",0,1,true,0,"""weak""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""1""","""NUM4""",5546,0,"""between""",true,"""1""",1,"""better""","""SOME""",true,"""NUM4""",1,"""NUM4SOME""",12,"""response""",0,0,true,1,"""strong""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""0""","""SOME""",5689,0,"""within""",true,"""1""",0,"""better""","""SOME""",true,"""SOME""",0,"""SOMESOME""",6,"""response""",0,1,true,0,"""weak""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""0""","""NUM4""",5366,1,"""within""",false,"""1""",1,"""better""","""NUM4""",false,"""NUM4""",1,"""NUM4NUM4""",36,"""response""",1,1,false,1,"""strong""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""1""","""1""","""SOME""",4745,0,"""within""",true,"""1""",0,"""better""","""SOME""",true,"""SOME""",0,"""SOMESOME""",6,"""response""",1,1,true,0,"""weak""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""1""","""ALL""",5828,3,"""within""",false,"""0""",3,"""weak""","""ALL""",false,"""ALL""",3,"""ALLALL""",1296,"""filler""",1,1,false,1,"""strong""",0,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""1""","""NUM4""",5866,0,"""between""",true,"""1""",1,"""better""","""SOME""",true,"""NUM4""",1,"""NUM4SOME""",12,"""response""",0,0,true,1,"""strong""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""1""","""SOME""",7695,1,"""between""",true,"""1""",0,"""better""","""NUM4""",true,"""SOME""",0,"""SOMENUM4""",18,"""response""",0,0,true,0,"""weak""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""1""","""1""","""NUM4""",5286,0,"""between""",true,"""1""",1,"""better""","""SOME""",true,"""NUM4""",1,"""NUM4SOME""",12,"""response""",1,0,true,0,"""weak""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""0""","""1""","""NUM4""",4352,1,"""within""",true,"""0""",1,"""weak""","""NUM4""",true,"""NUM4""",1,"""NUM4NUM4""",36,"""response""",0,1,true,0,"""weak""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
1,"""1""","""1""","""NUM4""",36851,1,"""within""",false,"""1""",1,"""better""","""NUM4""",false,"""NUM4""",1,"""NUM4NUM4""",36,"""response""",0,1,true,1,"""strong""",1,"""English""","""2""","""Female""","""27""","""no""","""""","""Yes""","""2.00""","""2""","""Windows""",720,1280,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3VW04L3ZLUWLC1MSK3QJN2GBPMAXX1""",1,"""Submitted""","""Fri Jun 01 13:16:25 GMT-07:00 2018""","""Thu May 31 20:19:43 GMT-07:00 2018""","""Thu May 31 20:36:25 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""6.9995"""
2,"""1""","""1""","""SOME""",18545,0,"""within""",true,"""0""",0,"""weak""","""SOME""",true,"""SOME""",0,"""SOMESOME""",6,"""response""",1,1,true,0,"""weak""",1,"""English""","""1""","""Female""","""52""","""no""","""none""","""Yes""",""".50""","""3""","""Windows""",768,1366,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3QILPRALQ6LQL67GAPRI918KWZRN8Z""",2,"""Submitted""","""Fri Jun 01 13:17:05 GMT-07:00 2018""","""Thu May 31 20:18:19 GMT-07:00 2018""","""Thu May 31 20:37:05 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""13.099916666666667"""
2,"""0""","""1""","""NUM4""",18322,0,"""between""",true,"""0""",1,"""weak""","""SOME""",true,"""NUM4""",1,"""NUM4SOME""",12,"""response""",0,0,true,1,"""strong""",1,"""English""","""1""","""Female""","""52""","""no""","""none""","""Yes""",""".50""","""3""","""Windows""",768,1366,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3QILPRALQ6LQL67GAPRI918KWZRN8Z""",2,"""Submitted""","""Fri Jun 01 13:17:05 GMT-07:00 2018""","""Thu May 31 20:18:19 GMT-07:00 2018""","""Thu May 31 20:37:05 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""13.099916666666667"""
2,"""0""","""1""","""ALL""",15356,3,"""within""",false,"""1""",3,"""better""","""ALL""",false,"""ALL""",3,"""ALLALL""",1296,"""filler""",1,1,false,1,"""strong""",0,"""English""","""1""","""Female""","""52""","""no""","""none""","""Yes""",""".50""","""3""","""Windows""",768,1366,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3QILPRALQ6LQL67GAPRI918KWZRN8Z""",2,"""Submitted""","""Fri Jun 01 13:17:05 GMT-07:00 2018""","""Thu May 31 20:18:19 GMT-07:00 2018""","""Thu May 31 20:37:05 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""13.099916666666667"""
2,"""0""","""1""","""NUM4""",12550,1,"""within""",true,"""0""",1,"""weak""","""NUM4""",true,"""NUM4""",1,"""NUM4NUM4""",36,"""response""",0,1,true,0,"""weak""",1,"""English""","""1""","""Female""","""52""","""no""","""none""","""Yes""",""".50""","""3""","""Windows""",768,1366,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3QILPRALQ6LQL67GAPRI918KWZRN8Z""",2,"""Submitted""","""Fri Jun 01 13:17:05 GMT-07:00 2018""","""Thu May 31 20:18:19 GMT-07:00 2018""","""Thu May 31 20:37:05 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""13.099916666666667"""
2,"""0""","""1""","""NUM4""",21379,1,"""within""",true,"""0""",1,"""weak""","""NUM4""",true,"""NUM4""",1,"""NUM4NUM4""",36,"""response""",0,1,true,0,"""weak""",1,"""English""","""1""","""Female""","""52""","""no""","""none""","""Yes""",""".50""","""3""","""Windows""",768,1366,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3QILPRALQ6LQL67GAPRI918KWZRN8Z""",2,"""Submitted""","""Fri Jun 01 13:17:05 GMT-07:00 2018""","""Thu May 31 20:18:19 GMT-07:00 2018""","""Thu May 31 20:37:05 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""13.099916666666667"""
2,"""1""","""0""","""NUM4""",13146,0,"""between""",true,"""0""",1,"""weak""","""SOME""",true,"""NUM4""",1,"""NUM4SOME""",12,"""response""",1,0,true,0,"""weak""",0,"""English""","""1""","""Female""","""52""","""no""","""none""","""Yes""",""".50""","""3""","""Windows""",768,1366,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3QILPRALQ6LQL67GAPRI918KWZRN8Z""",2,"""Submitted""","""Fri Jun 01 13:17:05 GMT-07:00 2018""","""Thu May 31 20:18:19 GMT-07:00 2018""","""Thu May 31 20:37:05 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""13.099916666666667"""
2,"""1""","""0""","""NUM4""",10688,0,"""between""",true,"""0""",1,"""weak""","""SOME""",true,"""NUM4""",1,"""NUM4SOME""",12,"""response""",1,0,true,1,"""strong""",0,"""English""","""1""","""Female""","""52""","""no""","""none""","""Yes""",""".50""","""3""","""Windows""",768,1366,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3QILPRALQ6LQL67GAPRI918KWZRN8Z""",2,"""Submitted""","""Fri Jun 01 13:17:05 GMT-07:00 2018""","""Thu May 31 20:18:19 GMT-07:00 2018""","""Thu May 31 20:37:05 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""13.099916666666667"""
2,"""0""","""0""","""NUM4""",29347,1,"""within""",true,"""0""",1,"""weak""","""NUM4""",true,"""NUM4""",1,"""NUM4NUM4""",36,"""response""",0,1,true,0,"""weak""",0,"""English""","""1""","""Female""","""52""","""no""","""none""","""Yes""",""".50""","""3""","""Windows""",768,1366,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3QILPRALQ6LQL67GAPRI918KWZRN8Z""",2,"""Submitted""","""Fri Jun 01 13:17:05 GMT-07:00 2018""","""Thu May 31 20:18:19 GMT-07:00 2018""","""Thu May 31 20:37:05 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""13.099916666666667"""
2,"""1""","""1""","""SOME""",23236,0,"""within""",true,"""0""",0,"""weak""","""SOME""",true,"""SOME""",0,"""SOMESOME""",6,"""response""",1,1,true,0,"""weak""",1,"""English""","""1""","""Female""","""52""","""no""","""none""","""Yes""",""".50""","""3""","""Windows""",768,1366,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3QILPRALQ6LQL67GAPRI918KWZRN8Z""",2,"""Submitted""","""Fri Jun 01 13:17:05 GMT-07:00 2018""","""Thu May 31 20:18:19 GMT-07:00 2018""","""Thu May 31 20:37:05 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""13.099916666666667"""
2,"""1""","""0""","""SOME""",11764,0,"""within""",true,"""0""",0,"""weak""","""SOME""",true,"""SOME""",0,"""SOMESOME""",6,"""response""",1,1,true,0,"""weak""",0,"""English""","""1""","""Female""","""52""","""no""","""none""","""Yes""",""".50""","""3""","""Windows""",768,1366,"""Chrome""","""335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""38DURKLYVGOMVPN2WKFBQ6SX0L8WJU""","""Cards and Symbols Experiment""","""You will read a number of sentences and for each sentence select a picture which best represents the sentence. The HIT should take ~10 minutes.""","""language research stanford fun cognitive science university explanations""","""$0.50""","""Thu May 31 20:17:59 GMT-07:00 2018""","""4""","""0""","""0""","""0""","""Reviewable""","""NotReviewed""","""1 cond""","""1800""","""60000""","""Sat Jun 30 20:17:59 GMT-07:00 2018""","""https://requester.mturk.com/mturk/manageHIT?HITId=335HHSX8CDV85LJ3XX2J2PU5VAJDHK""","""3QILPRALQ6LQL67GAPRI918KWZRN8Z""",2,"""Submitted""","""Fri Jun 01 13:17:05 GMT-07:00 2018""","""Thu May 31 20:18:19 GMT-07:00 2018""","""Thu May 31 20:37:05 GMT-07:00 2018""","""""","""""","""""","""""","""""","""[]""","""undefined""","""13.099916666666667"""
